chapter,transcript,is_present,id,start_frame,end_frame
ch44,and then the last one is an iguana,false,ch44_226104_227764,11305,11388
ch44,do you know what an iguana is?,false,ch44_229656_230636,11483,11532
ch44,it's a lizard,false,ch44_232199_233019,11610,11651
ch44,yeah,false,ch44_234027_234406,11701,11720
ch44,have you seen lizards anywhere?,false,ch44_241386_242766,12069,12138
ch44,where?,false,ch44_243995_244225,12200,12211
ch44,really?,false,ch44_249028_249428,12451,12471
ch44,when in los angeles?,false,ch44_250160_251789,12508,12589
ch44,oh,true,ch44_280202_281092,14010,14055
ch44,koala bear,true,ch44_281212_282082,14061,14104
ch44,but what's that one then?,true,ch44_284394_285284,14220,14264
ch44,no,true,ch44_295420_295840,14771,14792
ch44,but they,true,ch44_296477_296827,14824,14841
ch44,real,true,ch44_297545_297885,14877,14894
ch44,in real life they are prickly aren't they?,true,ch44_298641_300444,14932,15022
ch44,just that toy isn't prickly,true,ch44_301617_303228,15081,15161
ch44,would you cuddle a real hedgehog?,true,ch44_305473_307158,15274,15358
ch44,haha,true,ch44_313439_313728,15672,15686
ch44,why not?,true,ch44_313928_314278,15696,15714
ch44,would you cuddle it?,true,ch44_317371_318061,15869,15903
ch44,yeah,true,ch44_323143_323559,16157,16178
ch44,but what if it was prickly?,true,ch44_325010_326230,16250,16312
ch44,and what about the eel?,true,ch44_332095_333235,16605,16662
ch44,the would you cuddle the eel?,true,ch44_333943_335263,16697,16763
ch44,yeah,true,ch44_341203_341536,17060,17077
ch44,why not?,true,ch44_344368_344638,17218,17232
ch44,is he scary?,true,ch44_347059_347892,17353,17395
ch44,why is he scary,true,ch44_347892_348932,17395,17447
ch44,haha yeah,true,ch44_358277_359217,17914,17961
ch44,ouh,true,ch44_360132_360602,18007,18030
ch44,but you could eat him,true,ch44_361763_362583,18088,18129
ch44,chop him up,true,ch44_367129_367759,18356,18388
ch44,cook it,true,ch44_368645_369034,18432,18452
ch44,and gobble it up <noise>,true,ch44_369681_371187,18484,18559
ch44,you can you can just chop it open and eat it if it's only fresh you don't even have to cook it,true,ch44_374400_378540,18720,18927
ch44,daddy likes it like that,true,ch44_380316_381346,19016,19067
ch44,throw it away?,true,ch44_384634_385134,19232,19257
ch44,oh,true,ch44_387141_387372,19357,19369
ch44,is he?,true,ch44_388233_388533,19412,19427
ch44,okay,true,ch44_388724_388934,19436,19447
ch44,okay,true,ch44_389500_389670,19475,19484
ch44,you gonna play with him?,true,ch44_390056_390796,19503,19540
ch44,what's this one?,true,ch44_393939_394549,19697,19727
ch44,does look like a crocodile doesn't it?,true,ch44_396640_398280,19832,19914
ch44,it's the iguana,true,ch44_399504_400359,19975,20018
ch44,he he stands up higher than a crocodile,true,ch44_404469_406589,20223,20329
ch44,huh,true,ch44_406589_406769,20329,20338
ch44,crocodile sort of,true,ch44_408018_408808,20401,20440
ch44,down on the ground,true,ch44_409757_410997,20488,20550
ch44,flat,true,ch44_411448_411946,20572,20597
ch44,<noise> what about me <name>?,true,ch44_418397_420360,20920,21018
ch44,have you ever s sat on a horse?,true,ch44_424288_425968,21214,21298
ch44,hm,true,ch44_430943_431282,21547,21564
ch44,would you like to go on a horse?,true,ch44_436654_437664,21833,21883
ch44,<unclear> you could seat on this one,true,ch44_440940_442460,22047,22123
ch44,would you like to seat on a big horse?,true,ch44_447375_449205,22369,22460
ch44,you would?,true,ch44_450521_450904,22526,22545
ch44,okay,true,ch44_453611_453897,22681,22695
ch44,how many legs has he got the octopus?,true,ch44_459824_461804,22991,23090
ch44,nine?,true,ch44_468588_469023,23429,23451
ch44,are you sure?,true,ch44_469253_469853,23463,23493
ch44,can you count it again?,true,ch44_471700_472650,23585,23632
ch44,eight,true,ch44_477826_478184,23891,23909
ch44,eight legs,true,ch44_479114_479589,23956,23979
ch44,oh,true,ch44_479699_479899,23985,23995
ch44,he's caught you,true,ch44_480099_480936,24005,24047
ch44,<noise>,true,ch44_485267_486927,24263,24346
ch44,octopuses are really clever,true,ch44_488592_490132,24430,24507
ch44,they can do complicted things,true,ch44_491361_492962,24568,24648
ch44,and they can learn things,true,ch44_493618_494461,24681,24723
ch44,they can play games,true,ch44_495310_496454,24766,24823
ch44,haha,true,ch44_504075_505585,25204,25279
ch44,bye bye koala,true,ch44_521635_522581,26082,26129
ch44,bye bye eel,true,ch44_523095_524095,26155,26205
ch44,tools what are tools?,false,ch44_529219_530653,26461,26533
ch44,yeah,false,ch44_532841_533294,26642,26665
ch44,so we're gonna see a bowl,false,ch44_533647_535707,26682,26785
ch44,ah,false,ch44_537331_537784,26867,26889
ch44,so these are tools for fixing things and also for making things,false,ch44_538612_541611,26931,27081
ch44,well waht could you make with a bowl?,false,ch44_545358_546538,27268,27327
ch44,could you?,false,ch44_555061_555396,27753,27770
ch44,in a bowl?,false,ch44_555819_556269,27791,27813
ch44,you could,false,ch44_568562_568973,28428,28449
ch44,and we're gonna see some scales,false,ch44_570415_572180,28521,28609
ch44,do you know what scales are for?,false,ch44_574394_575434,28720,28772
ch44,they're for weighing things you know when we make cakes,false,ch44_576321_578340,28816,28917
ch44,and we have to see if we've got enough flour,false,ch44_580374_582634,29019,29132
ch44,or enough sugar,false,ch44_584511_585292,29226,29265
ch44,before we put it in the bowl,false,ch44_586393_587263,29320,29363
ch44,so our scales are red aren't they?,false,ch44_589489_591299,29474,29565
ch44,and you put the bowl on top and thn you press the button,false,ch44_591952_594361,29598,29718
ch44,i don't know,false,ch44_595956_596601,29798,29830
ch44,i don't know yet,false,ch44_596947_597777,29847,29889
ch44,yeah,false,ch44_607987_608305,30399,30415
ch44,okay we will see it,false,ch44_623563_624415,31178,31221
ch44,we don't know yet and then i think we're gonna see a pot,false,ch44_627490_629787,31374,31489
ch44,for cooking,false,ch44_630416_631078,31521,31554
ch44,pot for cooking,false,ch44_633329_634124,31666,31706
ch44,no,false,ch44_635439_635849,31772,31792
ch44,no,false,ch44_636616_636881,31831,31844
ch44,and the funnel,false,ch44_637399_638096,31870,31905
ch44,you know what a funnel is don' t you?,false,ch44_638366_639646,31918,31982
ch44,yeah putting oats in the jar,false,ch44_641686_643836,32084,32192
ch44,hmm,false,ch44_644583_644854,32229,32243
ch44,okay,false,ch44_647724_648081,32386,32404
ch44,and if something is really really tiny you can't see it you could use glasses or you could use a monocle,false,ch44_653326_660036,32666,33002
ch44,we choose like one piece of like i've got two things in my glasses haven't i?,false,ch44_661161_666964,33058,33348
ch44,for two eyes but a monocle's just got one for one eye and you can put it on your eye and you can see some things really small,false,ch44_666964_672393,33348,33620
ch44,yeah,false,ch44_676577_676720,33829,33836
ch44,you've got good eyes you can see small things,false,ch44_681537_683431,34077,34172
ch44,coz you coz you eat fish and carrots,false,ch44_684296_686696,34215,34335
ch44,vegetables,false,ch44_687973_688750,34399,34438
ch44,no no unless it's teeny weeny,false,ch44_694147_696836,34707,34842
ch44,and then the last thing are pliers,false,ch44_701416_703244,35071,35162
ch44,do you know what pliers are?,false,ch44_703294_704269,35165,35213
ch44,i think they're a tool for squizzing something really tight so you can turn it,false,ch44_706106_711386,35305,35569
ch44,i think,false,ch44_713444_713974,35672,35699
ch44,oh,false,ch44_715626_715826,35781,35791
ch44,so that you can bend it,false,ch44_715826_717296,35791,35865
ch44,do you?,false,ch44_720321_720751,36016,36038
ch44,does it?,false,ch44_729132_729557,36457,36478
ch44,what's that?,true,ch44_765889_766369,38294,38318
ch44,a bowl,true,ch44_768854_769492,38443,38475
ch44,do you know what it is?,true,ch44_783339_784096,39167,39205
ch44,what can you do with that?,true,ch44_787232_788142,39362,39407
ch44,yeah,true,ch44_790311_790611,39516,39531
ch44,that's a scale,true,ch44_791920_792890,39596,39644
ch44,so these are different kind of scales for weighing things,true,ch44_793400_796001,39670,39800
ch44,can you see which one is heavier?,true,ch44_796448_797988,39822,39899
ch44,you think that one's gonna be heavier?,true,ch44_802402_803681,40120,40184
ch44,yeah what about the yellow one?,true,ch44_805716_806661,40286,40333
ch44,which one is heavier?,true,ch44_808971_809784,40449,40489
ch44,no?,true,ch44_813235_813515,40662,40676
ch44,which one do you have to be the most strong to pick up?,true,ch44_815256_818336,40763,40917
ch44,could a tiny baby pick that one up?,true,ch44_823949_825507,41197,41275
ch44,why not?,true,ch44_827029_827349,41351,41367
ch44,hm,true,ch44_830741_831078,41537,41554
ch44,right so,true,ch44_832673_833223,41634,41661
ch44,so you can put one of them in here and one of them in here and which one then tell me which one you think is the heaviest,true,ch44_839840_847707,41992,42385
ch44,so put one in here and one in there,true,ch44_849936_851436,42497,42572
ch44,ohoh,true,ch44_856560_857050,42828,42852
ch44,are they are they,true,ch44_861510_862536,43076,43127
ch44,okay,true,ch44_872385_872689,43619,43634
ch44,okay and can you put a different one in here now?,true,ch44_878718_881041,43936,44052
ch44,oh,true,ch44_885427_885637,44271,44282
ch44,oh,true,ch44_893132_893458,44657,44673
ch44,yeah look it's gone <noise>,true,ch44_893458_895925,44673,44796
ch44,okay now put this one in this well,true,ch44_896224_897604,44811,44880
ch44,put that one inwith the blue one,true,ch44_898404_899784,44920,44989
ch44,see what happens,true,ch44_900723_901733,45036,45087
ch44,it balances,true,ch44_908055_908945,45403,45447
ch44,yeah,true,ch44_910418_910588,45521,45529
ch44,it's right,true,ch44_913466_913984,45673,45699
ch44,what's that one then?,true,ch44_914737_915522,45737,45776
ch44,is that the prop for cooking?,true,ch44_919655_920837,45983,46042
ch44,what's that?,true,ch44_924485_925031,46224,46252
ch44,okay should we pretend?,true,ch44_931989_933077,46599,46654
ch44,the put the f put the flour in there,true,ch44_936448_938268,46822,46913
ch44,do you wanna use the funnel,true,ch44_940272_941182,47014,47059
ch44,and some water?,true,ch44_944535_945905,47227,47295
ch44,and some oil?,true,ch44_947837_949486,47392,47474
ch44,and some salt?,true,ch44_950842_952177,47542,47609
ch44,<unclear> and some salt,true,ch44_952969_954053,47648,47703
ch44,can you mix it up?,true,ch44_957509_958153,47875,47908
ch44,do you know for what that is for?,true,ch44_963487_964307,48174,48215
ch44,can you oh can you sees something really tiny with it?,true,ch44_967715_972415,48386,48621
ch44,can you see all the little all the stickier bits on your jumper?,true,ch44_987608_992838,49380,49642
ch44,is there something in the <unclear>?,true,ch44_995595_996765,49780,49838
ch44,tiny little speck,true,ch44_997021_998111,49851,49906
ch44,you don't need the monocle,true,ch44_1001877_1002843,50094,50142
ch44,okay,true,ch44_1003853_1004143,50193,50207
ch44,what's that?,true,ch44_1008422_1008912,50421,50446
ch44,do you think?,true,ch44_1012385_1012925,50619,50646
ch44,oh,true,ch44_1023931_1023971,51197,51199
ch44,you wanna put the toys back?,true,ch44_1023971_1025000,51199,51250
ch44,yeah,false,ch44_1047211_1047662,52361,52383
ch44,so musical instruments,false,ch44_1048056_1049582,52403,52479
ch44,hum it could be a drum,false,ch44_1052437_1053747,52622,52687
ch44,can you make a drum noise?,false,ch44_1055826_1056656,52791,52833
ch44,and there's gonna be cymbals do you know what cymbals are?,false,ch44_1059927_1062127,52996,53106
ch44,oh,false,ch44_1067031_1067691,53352,53385
ch44,i don't know,false,ch44_1069468_1070138,53473,53507
ch44,i don't i think they they've got big round metal thing,false,ch44_1070596_1075306,53530,53765
ch44,it's a bit flat and you ahev one in this hand and one in this hand,false,ch44_1075407_1079620,53770,53981
ch44,and what do you think you do?,false,ch44_1080230_1080929,54012,54046
ch44,about that?,false,ch44_1082961_1083481,54148,54174
ch44,you could do that,false,ch44_1083906_1084656,54195,54233
ch44,and i think you can go <noise> and make a big noise,false,ch44_1086245_1090757,54312,54538
ch44,should we try it when they come?,false,ch44_1091528_1092468,54576,54623
ch44,and then there's a guitar,false,ch44_1093499_1094683,54675,54734
ch44,what'd you do with a guitar?,false,ch44_1095540_1096429,54777,54821
ch44,yeah,false,ch44_1099295_1099580,54965,54979
ch44,uncle <name> plays the guitar,false,ch44_1100075_1101226,55004,55061
ch44,have you ever heard him play the guitar?,false,ch44_1104530_1105630,55226,55282
ch44,do you remember <name> played the guitar?,false,ch44_1106409_1107989,55320,55399
ch44,when we used to go to that music group,false,ch44_1109079_1110529,55454,55526
ch44,do you remember that?,false,ch44_1114200_1114808,55710,55740
ch44,it's a long time ago now,false,ch44_1116155_1117294,55808,55865
ch44,oh,false,ch44_1131407_1131875,56570,56594
ch44,really?,false,ch44_1145942_1146299,57297,57315
ch44,hm,false,ch44_1147666_1148606,57383,57430
ch44,i think it says it's like an instrument you blow that <noise> and it goes <noise> and it goes this shape,false,ch44_1150013_1157583,57501,57879
ch44,i wonder if the one that we can play with makes a noise,false,ch44_1159310_1161928,57966,58096
ch44,we'll se,false,ch44_1165011_1165456,58251,58273
ch44,and a bell do you know what a bell is?,false,ch44_1167672_1169262,58384,58463
ch44,what's a bell?,false,ch44_1170905_1171474,58545,58574
ch44,yeah,false,ch44_1174283_1174834,58714,58742
ch44,and then the last one is called claves,false,ch44_1177868_1180722,58893,59036
ch44,i didn't know this word,false,ch44_1181544_1182554,59077,59128
ch44,what does it mean?,false,ch44_1184865_1185415,59243,59271
ch44,yeah,false,ch44_1190268_1190463,59513,59523
ch44,hm,false,ch44_1191697_1192116,59585,59606
ch44,uh,false,ch44_1195705_1195952,59785,59798
ch44,yeah,false,ch44_1197272_1197522,59864,59876
ch44,yeah,false,ch44_1202256_1202556,60113,60128
ch44,okay,false,ch44_1205274_1205668,60264,60283
ch44,does it?,false,ch44_1209670_1210079,60484,60504
ch44,okay well should we see what they see what the claves are when they come?,false,ch44_1212837_1216952,60642,60848
ch44,when are they gonna come?,false,ch44_1224393_1225323,61220,61266
ch44,when are they gonna come?,false,ch44_1226753_1227473,61338,61374
ch44,uh,false,ch44_1229505_1229961,61475,61498
ch44,can you remember what they were?,false,ch44_1231243_1232243,61562,61612
ch44,do you remember what's coming?,false,ch44_1233453_1234233,61673,61712
ch44,what is coming?,false,ch44_1235596_1236022,61780,61801
ch44,was the a drum coming?,false,ch44_1247394_1248692,62370,62435
ch44,was a bell coming?,false,ch44_1249975_1251115,62499,62556
ch44,were the cymbals coming?,false,ch44_1255008_1256238,62750,62812
ch44,<unclear> is there a saxophone coming>,false,ch44_1258368_1259467,62918,62973
ch44,<noise>,false,ch44_1259794_1261313,62990,63066
ch44,was there a guitar coming,false,ch44_1261809_1263344,63090,63167
ch44,and some claves but we don't know what they are yet,false,ch44_1265578_1267459,63279,63373
ch44,yeah,true,ch44_1299622_1299842,64981,64992
ch44,it put it down a bit,true,ch44_1300611_1301781,65031,65089
ch44,yeah,true,ch44_1302676_1302957,65134,65148
ch44,can you press the colours?,true,ch44_1310091_1311190,65505,65560
ch44,press these,true,ch44_1314284_1314986,65714,65749
ch44,yeah yeah like the yellow one,true,ch44_1316886_1318213,65844,65911
ch44,ha,true,ch44_1325068_1325198,66253,66260
ch44,can you blow go and blow,true,ch44_1340850_1341951,67042,67098
ch44,so if you play that i can play the guitar,true,ch44_1346069_1348709,67303,67435
ch44,is it gonna work?,true,ch44_1349806_1350432,67490,67522
ch44,can you switch it can you turn it on?,true,ch44_1352324_1353754,67616,67688
ch44,so it might be a button to turn it on,true,ch44_1355663_1357213,67783,67861
ch44,maybe this's not maybe the battery is gone,true,ch44_1367782_1369722,68389,68486
ch44,yeah,true,ch44_1372877_1373207,68644,68660
ch44,it doesn't work,true,ch44_1375104_1375769,68755,68788
ch44,but you can still pretend to play,true,ch44_1376237_1377383,68812,68869
ch44,<noise>,true,ch44_1378313_1383324,68916,69166
ch44,haha,true,ch44_1388971_1389421,69449,69471
ch44,okay,true,ch44_1398864_1399174,69943,69959
ch44,that's the cymbals,true,ch44_1401229_1402300,70061,70115
ch44,can you make the cymbals go <noise>?,true,ch44_1406733_1408639,70337,70432
ch44,oh,true,ch44_1410805_1411335,70540,70567
ch44,no that's so loud,true,ch44_1411335_1412480,70567,70624
ch44,haha,true,ch44_1413201_1413731,70660,70687
ch44,ohoh di you hurt your head?,true,ch44_1415782_1417422,70789,70871
ch44,oh,true,ch44_1421364_1421404,71068,71070
ch44,wow,true,ch44_1421584_1421931,71079,71097
ch44,that's a good noise,true,ch44_1421931_1422450,71097,71122
ch44,haha,true,ch44_1424280_1424740,71214,71237
ch44,hum,true,ch44_1425270_1425919,71264,71296
ch44,what's that for?,true,ch44_1427663_1428501,71383,71425
ch44,oh,true,ch44_1439059_1439189,71953,71959
ch44,hold on what are these two for?,true,ch44_1439189_1441379,71959,72069
ch44,these these must be the claves,true,ch44_1443169_1444879,72158,72244
ch44,where's the bell?,true,ch44_1454264_1454865,72713,72743
ch44,jingle bells,true,ch44_1462742_1463612,73137,73181
ch44,okay,true,ch44_1467180_1467460,73359,73373
ch44,no that didn't that didn't work like before,true,ch44_1490915_1493495,74546,74675
ch44,hahahahaha,true,ch44_1502147_1504137,75107,75207
ch44,really?,true,ch44_1506603_1506950,75330,75348
ch44,oh,false,ch44_1531802_1532072,76590,76604
ch44,ooh,false,ch44_1532430_1532530,76622,76626
ch44,i think we're gonna i think we'll have some lunch,false,ch44_1532530_1535709,76626,76785
ch44,<noise>,false,ch44_1536407_1537266,76820,76863
ch44,we've got some food coming,false,ch44_1537674_1538914,76884,76946
ch44,we've got grapes,false,ch44_1540109_1540959,77005,77048
ch44,no strawberries grapes,false,ch44_1547671_1548701,77384,77435
ch44,so wash the grapes and then we can eat them,false,ch44_1549475_1551805,77474,77590
ch44,no avocado,false,ch44_1555219_1556369,77761,77818
ch44,you do you like you eat it with daddy sometimes,false,ch44_1558967_1561277,77948,78064
ch44,okay well it's only we're just gonna play with it,false,ch44_1563315_1565285,78166,78264
ch44,and then there's a sausage,false,ch44_1566923_1569033,78346,78452
ch44,yeah do you like sausages?,false,ch44_1570994_1572149,78550,78607
ch44,yeah,false,ch44_1579331_1579601,78967,78980
ch44,and then there's a papaya,false,ch44_1580556_1582226,79028,79111
ch44,hmm,false,ch44_1582320_1583070,79116,79154
ch44,do you know what a papaya is?,false,ch44_1583070_1584409,79154,79220
ch44,so fruit,false,ch44_1586392_1587012,79320,79351
ch44,and it lives it grows in really hot places,false,ch44_1588657_1592172,79433,79609
ch44,tropical places with lost of sunshine and rain,false,ch44_1594259_1597056,79713,79853
ch44,hmm,false,ch44_1602247_1602510,80112,80126
ch44,yeah sometimes you get really thirsty and hot and it's nice to have some papaya,false,ch44_1610789_1614549,80539,80727
ch44,yeah,false,ch44_1637570_1637938,81878,81897
ch44,get one out of the tree,false,ch44_1638711_1639621,81936,81981
ch44,and sometimes things don't taste,false,ch44_1640175_1642724,82009,82136
ch44,yeah you could,false,ch44_1646113_1646615,82306,82331
ch44,hm,false,ch44_1647044_1647309,82352,82365
ch44,yes,false,ch44_1650457_1650897,82523,82545
ch44,yeah i don't know how strong they are,false,ch44_1660858_1662098,83043,83105
ch44,they're not like a coconut if a coconut fell down that wouldn't break,false,ch44_1663457_1666912,83173,83346
ch44,but a papaya has not got a really hard shell,false,ch44_1669932_1671842,83497,83592
ch44,and we're also gonna look at a leek,false,ch44_1673025_1674445,83651,83722
ch44,do you know what a leek is?,false,ch44_1675396_1676237,83770,83812
ch44,it's a vegetable,false,ch44_1678000_1679010,83900,83950
ch44,and sometimes when we cook we get them we cut it up it starts out as a long vegetable with some green leaves sticking at the top,false,ch44_1679439_1687910,83972,84396
ch44,okay there's one more though,false,ch44_1693880_1695150,84694,84758
ch44,it's called a fig,false,ch44_1696290_1696930,84814,84846
ch44,nanny loves figs,false,ch44_1698074_1699124,84904,84956
ch44,she used to have a fig tree in her garden,false,ch44_1706112_1708082,85306,85404
ch44,yeah,false,ch44_1711182_1711483,85559,85574
ch44,and nanny still likes to eat them <noise>,false,ch44_1720657_1722717,86033,86136
ch44,i don't i don't think granny did love them,false,ch44_1727445_1729771,86372,86489
ch44,but her her daughter did,false,ch44_1731812_1733332,86591,86667
ch44,coz nanny is her daughter,false,ch44_1734563_1735873,86728,86794
ch44,yum yum yum,true,ch44_1764917_1765987,88246,88299
ch44,papaya,true,ch44_1776382_1776931,88819,88847
ch44,you'd love it,true,ch44_1784915_1785685,89246,89284
ch44,what about this what's that one?,true,ch44_1787333_1788673,89367,89434
ch44,cado can you chop it up please so i can have some,true,ch44_1790822_1793282,89541,89664
ch44,what's that bit?,true,ch44_1797034_1797734,89852,89887
ch44,oh,true,ch44_1800534_1800674,90027,90034
ch44,can i eat that bit?,true,ch44_1800674_1801441,90034,90072
ch44,okay,true,ch44_1802610_1803073,90130,90154
ch44,and what about this green bit on the outside?,true,ch44_1805029_1807549,90251,90377
ch44,can i eat that?,true,ch44_1808661_1809192,90433,90460
ch44,uh,true,ch44_1809888_1810141,90494,90507
ch44,okay,true,ch44_1813710_1814060,90686,90703
ch44,what's that?,true,ch44_1822626_1823100,91131,91155
ch44,what is it?,true,ch44_1824689_1825074,91234,91254
ch44,is it squishy?,true,ch44_1827963_1828491,91398,91425
ch44,don't put it in your mouth,true,ch44_1828501_1829451,91425,91473
ch44,no coz other children are gonna play with it,true,ch44_1830156_1831696,91508,91585
ch44,that's a leek,true,ch44_1839188_1840598,91959,92030
ch44,so <unclear> sometimes eat this at home,true,ch44_1842405_1845405,92120,92270
ch44,and we peel off that that bit the green bit this sticks out and then chop chop chop chop chop chop chop chop chop and then we cook it,true,ch44_1845978_1854328,92299,92716
ch44,yeah,true,ch44_1857703_1857950,92885,92898
ch44,it's a vegetable,true,ch44_1860928_1861725,93046,93086
ch44,that's a fig that's what grow used to grow in in granny's garden,true,ch44_1865602_1868892,93280,93445
ch44,in the little tree outside their window,true,ch44_1869370_1870779,93468,93539
ch44,it is isn't it?,true,ch44_1872126_1872916,93606,93646
ch44,and the leaves on the tree have a really nice shape they've got i think they've got five sticky out bits,true,ch44_1873778_1878638,93689,93932
ch44,that's papaya,true,ch44_1884594_1885354,94230,94268
ch44,i'm really hot and thirsty i'm gonna eat some,true,ch44_1904296_1906693,95215,95335
ch44,<noise>,true,ch44_1906693_1908439,95335,95422
ch44,oh,true,ch44_1908439_1908899,95422,95445
ch44,so do you see?,true,ch44_1908899_1909819,95445,95491
ch44,oh,true,ch44_1910527_1910637,95526,95532
ch44,i feel so much better now,true,ch44_1910637_1912247,95532,95612
ch44,uh,true,ch44_1912891_1913174,95645,95659
ch44,i'm gonna eat some more,true,ch44_1914849_1915547,95742,95777
ch44,thank you,true,ch44_1919286_1919761,95964,95988
ch44,<noise>,true,ch44_1921355_1922646,96068,96132
ch44,which is your favourite?,true,ch44_1927949_1928917,96397,96446
ch44,those ones,true,ch44_1933618_1934229,96681,96711
ch44,okay,true,ch44_1940200_1940623,97010,97031
ch44,i've eaten so much papaya and avocados,true,ch44_1972184_1975343,98609,98767
ch44,where do you have to pick this from?,true,ch44_2011356_2012766,100568,100638
ch44,yeah,true,ch44_2015705_2015989,100785,100799
ch44,where do you pick it from?,true,ch44_2017630_2018483,100882,100924
ch44,hm?,true,ch44_2020128_2020308,101006,101015
ch44,trees yeah,true,ch44_2020849_2021329,101042,101066
ch44,do you remember when we went to that farm and picked some fruit?,true,ch44_2021676_2024256,101084,101213
ch44,from the from the plants,true,ch44_2025317_2026987,101266,101349
ch44,yeah in the summer time when the fruit's ready,true,ch44_2030822_2032772,101541,101639
ch45,a drum,true,ch45_10523_11623,526,581
ch45,shakers,true,ch45_14402_15512,720,776
ch45,<name> what are these all called?,true,ch45_37213_38551,1861,1928
ch45,instruments,true,ch45_40521_41415,2026,2071
ch45,and what's this one?,true,ch45_42920_43660,2146,2183
ch45,these are?,true,ch45_48167_48607,2408,2430
ch45,this is?,true,ch45_49248_49844,2462,2492
ch45,we will make some music with it?,true,ch45_51961_53001,2598,2650
ch45,wow,true,ch45_56504_56794,2825,2840
ch45,and what colours are on there?,true,ch45_56794_57863,2840,2893
ch45,light blue,true,ch45_62388_63008,3119,3150
ch45,and what are these called?,true,ch45_63392_64401,3170,3220
ch45,no these are notes,true,ch45_66433_68417,3322,3421
ch45,music notes that's right,true,ch45_70026_71458,3501,3573
ch45,what's this next one over here?,true,ch45_75008_76148,3750,3807
ch45,okay keyboard piano,true,ch45_82480_83946,4124,4197
ch45,and what,true,ch45_84420_84910,4221,4246
ch45,it's not working? okay,true,ch45_87247_88619,4362,4431
ch45,what are these called?,true,ch45_89100_89924,4455,4496
ch45,music notes,true,ch45_92841_93624,4642,4681
ch45,okay what colours are these?,true,ch45_93624_94940,4681,4747
ch45,that's right,true,ch45_102900_103610,5145,5180
ch45,what's this one called?,true,ch45_105498_106378,5275,5319
ch45,it's a bell?,true,ch45_111560_112175,5578,5609
ch45,and what do you do with it?,true,ch45_112304_113177,5615,5659
ch45,who uses a bell?,true,ch45_116066_117146,5803,5857
ch45,yeah but who rings a bell,true,ch45_128273_129430,6414,6472
ch45,when he shows up to give you presents,true,ch45_129430_131320,6472,6566
ch45,santa claus,true,ch45_133460_134263,6673,6713
ch45,do you wanna ring the bell?,true,ch45_134263_134853,6713,6743
ch45,so what are these called?,true,ch45_141521_142521,7076,7126
ch45,wanna shake them?,true,ch45_144177_144877,7209,7244
ch45,did you want me to play the drums while you do the shakers,true,ch45_149534_152035,7477,7602
ch45,so we can make music,true,ch45_152035_152958,7602,7648
ch45,which one you wanna do,true,ch45_153895_154645,7695,7732
ch45,this one or this one?,true,ch45_154645_155615,7732,7781
ch45,you would do,true,ch45_158434_158807,7922,7940
ch45,okay and what are these called?,true,ch45_163997_165327,8200,8266
ch45,these are claves?,true,ch45_170884_171774,8544,8589
ch45,so did you wanna beat to a song?,true,ch45_174705_176662,8735,8833
ch45,give me this one,true,ch45_183455_184091,9173,9205
ch45,and i'll do this one,true,ch45_184211_184951,9211,9248
ch45,the clave give me the other one,true,ch45_185770_187530,9288,9376
ch45,do you wanna play twinkle twinkle on the drums?,true,ch45_196810_198666,9840,9933
ch45,okay then you do this one?,true,ch45_226052_227106,11303,11355
ch45,they are pretend,true,ch45_281836_282600,14092,14130
ch45,let's put it back,true,ch45_301434_302171,15072,15109
ch45,okay we will talk about the instruments,false,ch45_318128_319602,15906,15980
ch45,what instruments did we just play?,false,ch45_319675_321075,15984,16054
ch45,what were what we were using?,false,ch45_325097_326637,16255,16332
ch45,we were using what?,false,ch45_326938_327768,16347,16388
ch45,the trumpet?,false,ch45_330074_330594,16504,16530
ch45,yep,false,ch45_338721_338991,16936,16950
ch45,claves,false,ch45_342338_343000,17117,17150
ch45,and what else?,false,ch45_343966_344640,17198,17232
ch45,yep,false,ch45_346788_347132,17339,17357
ch45,and?,false,ch45_352105_352595,17605,17630
ch45,hmm,false,ch45_353949_354129,17697,17706
ch45,how many instruments were there?,false,ch45_354836_355963,17742,17798
ch45,you don't have one that you like the best?,false,ch45_368323_369989,18416,18499
ch45,which one did you like the best?,false,ch45_372079_373303,18604,18665
ch45,with what instrument did you use? the bell?,false,ch45_395664_398154,19783,19908
ch45,what colour was the bell?,false,ch45_399494_400344,19975,20017
ch45,and?,false,ch45_401856_402266,20093,20113
ch45,it was all orange?,false,ch45_404194_405044,20210,20252
ch45,what colour was the?,false,ch45_405177_407337,20259,20367
ch45,the drums,false,ch45_409761_410429,20488,20521
ch45,what colour are the drums?,false,ch45_423741_425116,21187,21256
ch45,the drum was pink?,false,ch45_427149_428019,21357,21401
ch45,i don't think so,false,ch45_428794_429694,21440,21485
ch45,what colour was it?,false,ch45_430863_431593,21543,21580
ch45,and?,false,ch45_433788_434188,21689,21709
ch45,and?,false,ch45_435593_436073,21780,21804
ch45,okay blue and green?,false,ch45_437537_438637,21877,21932
ch45,why do you like the instruments?,false,ch45_441413_442756,22071,22138
ch45,what do you use use it for?,false,ch45_442806_443936,22140,22197
ch45,to make,false,ch45_444789_445399,22239,22270
ch45,do you wanna pretend a to play an instrument?,false,ch45_498354_500374,24918,25019
ch45,which one?,false,ch45_501415_501885,25071,25094
ch45,what instrument do you wanna pretend to play?,false,ch45_503408_504838,25170,25242
